CookerStat, GenerateAssetRegistry=0.023734, Initialize=0.127327, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_0, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Saved/Autosaves/Game/SideScrollerBP/Maps/SideScrollerExampleMap_Auto1.umap, AutoPackageBackupDelegate=24.202045, FlushAsyncLoading=0.017639, FlushStreamingFunc=0.057410, BlockTillAllRequestsFinished=0.006095, ResetLoadersForSaveUnMarkAllObjects=69.963997, TagPackageExports=3.610101, BeginCacheForCookedPlatformData=0.007056, SerializeImports=2.740931, GatherLocalizableTextData=12.694370, MarkNames=0.095576, SerializeSummary=0.023413, SerializeNames=0.476278, SerializeGatherableTextData=0.035923, BuildExportMap=0.279032, SortExportsNonSeekfree=0.385515, SortExportsSeekfreeConstructor=0.075050, SortExportsSeekfreeInner=26.976011, SortExportsSeekfree=0.011228, BuildDependencyMap=0.113215, SerializeImportMap=0.058692, SerializeExportMap=0.038486, SerializeDependencyMap=0.008978, SerializeStringAssetReferenceMap=0.002246, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.069304, SerializeExports=20.815811, SerializeBulkData=283.164612, MoveFile=4.089590, UnaccountedTime=0.234772, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_11, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Meshes/Ramp_Mesh.uasset, AutoPackageBackupDelegate=0.085957, FlushAsyncLoading=0.003528, FlushStreamingFunc=0.100706, BlockTillAllRequestsFinished=0.004493, ResetLoadersForSaveUnMarkAllObjects=0.153307, TagPackageExports=0.038490, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.730295, GatherLocalizableTextData=0.284165, MarkNames=0.008658, SerializeSummary=0.012510, SerializeNames=0.076655, SerializeGatherableTextData=0.003207, BuildExportMap=0.025976, SortExportsNonSeekfree=0.010584, SortExportsSeekfreeConstructor=0.008021, SortExportsSeekfreeInner=0.649471, SortExportsSeekfree=0.002887, BuildDependencyMap=0.007696, SerializeImportMap=0.007700, SerializeExportMap=0.006091, SerializeDependencyMap=0.001281, SerializeStringAssetReferenceMap=0.001285, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.076196, SerializeExports=0.280634, SerializeBulkData=0.016998, MoveFile=1.274251, UnaccountedTime=1.703698, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_12, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPersonWalk.uasset, AutoPackageBackupDelegate=0.068318, FlushAsyncLoading=0.003207, FlushStreamingFunc=0.073444, BlockTillAllRequestsFinished=0.004169, ResetLoadersForSaveUnMarkAllObjects=0.175439, TagPackageExports=0.113860, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.840627, GatherLocalizableTextData=1.311451, MarkNames=0.010584, SerializeSummary=0.010263, SerializeNames=0.085954, SerializeGatherableTextData=0.001285, BuildExportMap=0.018921, SortExportsNonSeekfree=0.008982, SortExportsSeekfreeConstructor=0.054844, SortExportsSeekfreeInner=0.403475, SortExportsSeekfree=0.002567, BuildDependencyMap=0.007376, SerializeImportMap=0.008982, SerializeExportMap=0.006415, SerializeDependencyMap=0.001281, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.879619, SerializeExports=0.838380, SerializeBulkData=0.005450, MoveFile=1.327489, UnaccountedTime=1.765601, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_13, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPersonRun.uasset, AutoPackageBackupDelegate=0.086278, FlushAsyncLoading=0.003528, FlushStreamingFunc=0.094295, BlockTillAllRequestsFinished=0.004169, ResetLoadersForSaveUnMarkAllObjects=0.160042, TagPackageExports=0.112895, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.826195, GatherLocalizableTextData=1.371749, MarkNames=0.008978, SerializeSummary=0.011869, SerializeNames=0.086915, SerializeGatherableTextData=0.001285, BuildExportMap=0.018921, SortExportsNonSeekfree=0.009302, SortExportsSeekfreeConstructor=0.007376, SortExportsSeekfreeInner=0.435870, SortExportsSeekfree=0.002883, BuildDependencyMap=0.007056, SerializeImportMap=0.009943, SerializeExportMap=0.006415, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.001602, SaveThumbNailsAssetRegistryDataWorldLevelInfo=17.022579, SerializeExports=0.844151, SerializeBulkData=0.006415, MoveFile=1.570277, UnaccountedTime=1.737379, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_14, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPersonIdle.uasset, AutoPackageBackupDelegate=0.093650, FlushAsyncLoading=0.004172, FlushStreamingFunc=0.081141, BlockTillAllRequestsFinished=0.015076, ResetLoadersForSaveUnMarkAllObjects=0.174794, TagPackageExports=0.183456, BeginCacheForCookedPlatformData=0.001922, SerializeImports=1.004197, GatherLocalizableTextData=1.360524, MarkNames=0.008337, SerializeSummary=0.012510, SerializeNames=0.086594, SerializeGatherableTextData=0.001285, BuildExportMap=0.019882, SortExportsNonSeekfree=0.008982, SortExportsSeekfreeConstructor=0.007696, SortExportsSeekfreeInner=0.470828, SortExportsSeekfree=0.002887, BuildDependencyMap=0.007696, SerializeImportMap=0.009298, SerializeExportMap=0.006095, SerializeDependencyMap=0.001285, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.667000, SerializeExports=0.983350, SerializeBulkData=0.005774, MoveFile=1.336470, UnaccountedTime=1.637310, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_15, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPersonJump_Start.uasset, AutoPackageBackupDelegate=0.099745, FlushAsyncLoading=0.004169, FlushStreamingFunc=0.075694, BlockTillAllRequestsFinished=0.005130, ResetLoadersForSaveUnMarkAllObjects=0.161968, TagPackageExports=0.091728, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.945505, GatherLocalizableTextData=1.516715, MarkNames=0.010904, SerializeSummary=0.010908, SerializeNames=0.097178, SerializeGatherableTextData=0.001285, BuildExportMap=0.020206, SortExportsNonSeekfree=0.009939, SortExportsSeekfreeConstructor=0.007700, SortExportsSeekfreeInner=0.407003, SortExportsSeekfree=0.002563, BuildDependencyMap=0.008021, SerializeImportMap=0.008017, SerializeExportMap=0.006415, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.998929, SerializeExports=0.768464, SerializeBulkData=0.005130, MoveFile=1.353148, UnaccountedTime=1.751170, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_16, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPersonJump_Loop.uasset, AutoPackageBackupDelegate=0.075050, FlushAsyncLoading=0.003528, FlushStreamingFunc=0.055164, BlockTillAllRequestsFinished=0.012830, ResetLoadersForSaveUnMarkAllObjects=0.156194, TagPackageExports=0.116423, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.848643, GatherLocalizableTextData=1.441669, MarkNames=0.010584, SerializeSummary=0.011224, SerializeNames=0.088200, SerializeGatherableTextData=0.001606, BuildExportMap=0.019245, SortExportsNonSeekfree=0.009619, SortExportsSeekfreeConstructor=0.007700, SortExportsSeekfreeInner=0.399623, SortExportsSeekfree=0.002887, BuildDependencyMap=0.007376, SerializeImportMap=0.008978, SerializeExportMap=0.006415, SerializeDependencyMap=0.000965, SerializeStringAssetReferenceMap=0.001281, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.808097, SerializeExports=0.775516, SerializeBulkData=0.005454, MoveFile=1.300547, UnaccountedTime=1.584392, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_17, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPerson_Jump.uasset, AutoPackageBackupDelegate=0.083707, FlushAsyncLoading=0.003848, FlushStreamingFunc=0.080824, BlockTillAllRequestsFinished=0.005774, ResetLoadersForSaveUnMarkAllObjects=0.177361, TagPackageExports=0.094935, BeginCacheForCookedPlatformData=0.001602, SerializeImports=0.918884, GatherLocalizableTextData=1.380727, MarkNames=0.009302, SerializeSummary=0.012189, SerializeNames=0.094295, SerializeGatherableTextData=0.001922, BuildExportMap=0.021487, SortExportsNonSeekfree=0.010267, SortExportsSeekfreeConstructor=0.007696, SortExportsSeekfreeInner=0.413418, SortExportsSeekfree=0.003204, BuildDependencyMap=0.008661, SerializeImportMap=0.009943, SerializeExportMap=0.006735, SerializeDependencyMap=0.000965, SerializeStringAssetReferenceMap=0.001602, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.360065, SerializeExports=0.730615, SerializeBulkData=0.006415, MoveFile=1.420177, UnaccountedTime=1.752455, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_18, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Character/Mesh/UE4_Mannequin_Skeleton.uasset, AutoPackageBackupDelegate=0.067674, FlushAsyncLoading=0.003528, FlushStreamingFunc=0.094295, BlockTillAllRequestsFinished=0.004809, ResetLoadersForSaveUnMarkAllObjects=0.167098, TagPackageExports=0.035599, BeginCacheForCookedPlatformData=0.001285, SerializeImports=9.500891, GatherLocalizableTextData=0.115141, MarkNames=0.004489, SerializeSummary=0.011548, SerializeNames=0.061259, SerializeGatherableTextData=0.001602, BuildExportMap=0.010904, SortExportsNonSeekfree=0.004813, SortExportsSeekfreeConstructor=0.008337, SortExportsSeekfreeInner=0.136949, SortExportsSeekfree=0.002567, BuildDependencyMap=0.005133, SerializeImportMap=0.006735, SerializeExportMap=0.005133, SerializeDependencyMap=0.001285, SerializeStringAssetReferenceMap=0.001602, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.031110, SerializeExports=0.564162, SerializeBulkData=0.005770, MoveFile=1.468606, UnaccountedTime=10.848585, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_19, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPerson_IdleRun_2D.uasset, AutoPackageBackupDelegate=0.076011, FlushAsyncLoading=0.003207, FlushStreamingFunc=0.160046, BlockTillAllRequestsFinished=0.008337, ResetLoadersForSaveUnMarkAllObjects=0.194360, TagPackageExports=0.025656, BeginCacheForCookedPlatformData=0.001285, SerializeImports=0.779685, GatherLocalizableTextData=0.079542, MarkNames=0.006735, SerializeSummary=0.010263, SerializeNames=0.032391, SerializeGatherableTextData=0.001285, BuildExportMap=0.028543, SortExportsNonSeekfree=0.006095, SortExportsSeekfreeConstructor=0.007696, SortExportsSeekfreeInner=0.346065, SortExportsSeekfree=0.002567, BuildDependencyMap=0.007376, SerializeImportMap=0.008982, SerializeExportMap=0.006095, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.001285, SaveThumbNailsAssetRegistryDataWorldLevelInfo=8.487713, SerializeExports=0.306297, SerializeBulkData=0.006091, MoveFile=1.383614, UnaccountedTime=1.958039, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
SavePackageTransactionId4DA7CCB04A6777D542AD41857EA888B0_20, Filename=../../../../../../Unreal Engine Projects/ToyProject/ToyScroller/Content/ToyProjectContent/Mannequin/Animations/ThirdPerson_AnimBP.uasset, AutoPackageBackupDelegate=0.075370, FlushAsyncLoading=0.003528, FlushStreamingFunc=0.081465, BlockTillAllRequestsFinished=0.004493, ResetLoadersForSaveUnMarkAllObjects=0.158437, TagPackageExports=8.243322, BeginCacheForCookedPlatformData=0.004169, SerializeImports=10.049015, GatherLocalizableTextData=7.384416, MarkNames=0.069596, SerializeSummary=0.015397, SerializeNames=0.349268, SerializeGatherableTextData=0.247922, BuildExportMap=0.221305, SortExportsNonSeekfree=1.249552, SortExportsSeekfreeConstructor=0.008658, SortExportsSeekfreeInner=9.832523, SortExportsSeekfree=0.005454, BuildDependencyMap=0.073764, SerializeImportMap=0.021812, SerializeExportMap=0.048749, SerializeDependencyMap=0.007696, SerializeStringAssetReferenceMap=0.001606, SaveThumbNailsAssetRegistryDataWorldLevelInfo=12.191147, SerializeExports=15.248637, SerializeBulkData=0.007376, MoveFile=1.345128, UnaccountedTime=2.313722, RunGuid=RunIDE5F5268C40EECE068B445CAE92C10FBB
